E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.944486089784694,0.8813047056359322,0.8391191033021609
0.944486089784694,1.0,0.8117353929269842,0.7949026352514731
0.8813047056359322,0.8117353929269842,1.0,0.9154459144061878
0.8391191033021609,0.7949026352514731,0.9154459144061878,1.0
