efficiency_RDM,efficiency_RDM_FDH,efficiency_EAT,efficiency_EAT_FDH
0.6336228342646837,0.6550171904915426,0.5000000150000015,0.5
0.32418537229138544,0.4188896534895109,0.16088515190449582,0.22307112625774683
0.7978162802461234,0.9572989647038994,0.2754755067867104,0.4108899847121694
0.35560137992123275,0.45437730472635496,0.16779612428464008,0.17835464071072926
0.4855090766351098,0.6218126015296692,0.20726081683755038,0.335470910736517
0.2302618675806698,0.28608441739543944,0.08380465885086918,0.10567510053290374
0.41458693456212214,0.5377281992379266,0.1033028074419009,0.15644139083525976
0.24430219779758156,0.30732369014235195,0.11446712362036493,0.1859312058398339
0.4750064599742361,0.520498075750212,0.23479941316925035,0.3451435675410207
0.3307284514832841,0.38736718831385475,0.11591392320967409,0.16215680273273914
0.24994470376234368,0.3093356679329833,0.11397778252239643,0.17048707867208446
0.3046353108618549,0.3957399758697615,0.10770358397891089,0.17471500452945588
0.6095089657387542,0.6386531207645242,0.12418348824909042,0.16237698599405426
0.5150459239614318,0.6622066589677393,0.24232555811074674,0.35748955008615146
0.47594405342921076,0.69128368427062,0.10474469428601019,0.1524736953419139
0.3597187839523819,0.5726820698867514,0.12368474051583744,0.19466877431412388
0.6260932380909103,0.6514931919233271,0.11351943887272697,0.17741402080863633
0.4707686609990064,0.6578934939791701,0.10486101286602179,0.1606672156703779
0.3084419975024175,0.46423634213479636,0.11370781279774456,0.16650935840027037
0.27274623167442047,0.3456369962759307,0.10159589084096399,0.1505755792780452
0.5890643080119267,0.813819147926431,0.2622405857166744,0.333501562587879
0.6633047223248384,0.8591933235302834,0.11336512063075954,0.1553896792474322
0.4720709008501317,0.6554754174768513,0.11643360645157386,0.158263340258603
0.5811866367581522,0.7214342540952738,0.09915088615758783,0.13080246526988304
0.5366764964376154,0.7756857418012234,0.10117619457782001,0.13588366217407977
0.6297947008638978,0.6475805409860885,0.1736495732257295,0.17793410534275
0.3062062713785224,0.42120075025050796,0.08831024489949457,0.1346858832700184
