E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9336294546980934,0.8296498228351036,0.8189370334509358
0.9336294546980934,1.0,0.7149112623877919,0.7157373529628527
0.8296498228351036,0.7149112623877919,1.0,0.9789065304544441
0.8189370334509358,0.7157373529628527,0.9789065304544441,1.0
