E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9069106298936946,0.8222546342378668,0.8146016227515754
0.9069106298936946,1.0,0.7194172486985172,0.735796370949934
0.8222546342378668,0.7194172486985172,1.0,0.9580903137511049
0.8146016227515754,0.735796370949934,0.9580903137511049,1.0
