E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9416086020175033,0.8420360784372101,0.8394318079030453
0.9416086020175033,1.0,0.7758275479420284,0.8164358072989294
0.8420360784372101,0.7758275479420284,1.0,0.9406086513962604
0.8394318079030453,0.8164358072989294,0.9406086513962604,1.0
