E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.89954728887332,0.8454395166519861,0.8452354830012151
0.89954728887332,1.0,0.7263541492889257,0.7420279597459855
0.8454395166519861,0.7263541492889257,1.0,0.962199555598964
0.8452354830012151,0.7420279597459855,0.962199555598964,1.0
