E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9001962433780523,0.8584809905216294,0.7989306619900209
0.9001962433780523,1.0,0.727083013444388,0.7096611981448178
0.8584809905216294,0.727083013444388,1.0,0.9099561217999327
0.7989306619900209,0.7096611981448178,0.9099561217999327,1.0
