E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9500659158191304,0.8780613704851126,0.8556709018129812
0.9500659158191304,1.0,0.8174314539810912,0.8312622346192029
0.8780613704851126,0.8174314539810912,1.0,0.9381676591302753
0.8556709018129812,0.8312622346192029,0.9381676591302753,1.0
