E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.8673419822983316,0.7238197877498933,0.6302585431620336
0.8673419822983316,1.0,0.5701407595680995,0.5459166072527203
0.7238197877498933,0.5701407595680995,1.0,0.9297534348218456
0.6302585431620336,0.5459166072527203,0.9297534348218456,1.0
