efficiency_RDM,efficiency_RDM_FDH,efficiency_EAT,efficiency_EAT_FDH
0.3914306830180392,0.5478389358160672,0.15490827464772994,0.21404214161476076
0.3714789107557255,0.6263574156913239,0.2310832840599093,0.2928691511926508
0.6786988960744709,0.8222126393512182,0.3066070355516246,0.48895673329774514
0.4136960363409581,0.647390623637857,0.24763747736912067,0.5217689148489948
0.2437211053097872,0.32206702641288654,0.15009649866957897,0.24093647645122007
0.279949449625687,0.39807159716768004,0.141574130955618,0.20958929050833008
0.6714090035789766,0.878378242695558,0.4741662177484721,0.7185189680031051
0.2666409227272817,0.41050002628321725,0.21383594613854284,0.37308967691399686
0.5937288180035032,0.6070727328216069,0.5491465180876778,0.587412868165915
0.40245918943294623,0.6237669884881241,0.25849487775509905,0.4737012016605805
0.513773981395099,0.730392430480996,0.2636828902561873,0.39886637169343353
0.3781262375851756,0.5279144585495057,0.15524440788892335,0.21069312511047744
0.2754049117053825,0.3507854944519908,0.1400422591134649,0.22137273567136417
0.23915331539519613,0.3162246858972133,0.13675113796118965,0.21432481005927162
0.3711430163500873,0.5409293580544718,0.21959534216686194,0.3526150832275363
0.33433024100147035,0.5328688667966042,0.21581249528017965,0.3381870553273195
0.6396894579012156,0.8066289807357154,0.41021310423774415,0.5709183467859007
0.4411020370141835,0.5679886225297596,0.3137592378863212,0.4392081612336144
0.3577209431923476,0.6114802882123,0.24700422021588408,0.3444678286080435
0.3715088578086565,0.5504231092629781,0.19469818441827125,0.2730245851324897
0.5765960363610005,0.8168133718669887,0.3395029189151555,0.6098084587468031
0.36539684852039866,0.5847399213316162,0.24740321790835795,0.4242564243131548
0.3610033252384569,0.4845225056566915,0.2041819452159419,0.3879568706149885
0.39052036722335626,0.5523872421332676,0.1619817508381498,0.22604424033287462
0.5522490169450327,0.6298987736283681,0.29510660462570315,0.5209637920070248
0.6680495151299242,0.9300121139732156,0.214682711974028,0.4942024847837795
0.4593735586183185,0.782419443349541,0.22616276404550117,0.35239999436997294
0.7498784895294635,0.8451030750119091,0.3005860721978325,0.39867091669710575
0.47781712471669935,0.5901194340642963,0.15015105536076478,0.19923834579200717
0.35403450554041194,0.584504706841714,0.14272107635660602,0.2021819035428405
0.29235360985923664,0.44537906651728754,0.14265983475080812,0.22622832671260207
0.6052390616426417,0.7122002604339399,0.2825533671877658,0.4393054314771001
0.4538122372254224,0.6168827631505162,0.24282925961530122,0.5206541732048464
0.34783152138721574,0.4123983002370495,0.2442802751019949,0.39280456537801645
0.27837314442957517,0.4254369550262602,0.14911849490899953,0.23616594616915654
0.5424318586608128,0.7777541446092274,0.2941053186601694,0.4366506768353684
0.6050770673678713,0.8307350409799548,0.3414107794888892,0.5769488523521517
0.2752150236611933,0.34548659063709464,0.1466407874913661,0.22461562533806145
0.9262370417397738,1.0,0.5387912233291308,0.8149010328394449
0.31070762324368406,0.48351002583441915,0.1266490256674121,0.18634653830232883
0.44725714626114255,0.6030061037882801,0.3020472422174615,0.5373783770604884
0.3836597404607691,0.5953503091722245,0.14683726710009637,0.20654659223949912
0.33422201997591916,0.5415664319579963,0.1442029617106685,0.19847412912327167
0.42506448001282315,0.704734103500727,0.24722996340476955,0.3755847846213476
0.42402274744065216,0.6502776134961901,0.2085251967142312,0.2894383200745423
0.40116047136915767,0.6087593782881262,0.2997283765421286,0.5343583957770481
0.360407175633753,0.5314410407931578,0.14552389442452618,0.2158449574371415
0.5341039434259187,0.8081812658063317,0.4676595834205277,0.8318158249338379
0.49491780429778576,0.7087157736202248,0.22365922037214303,0.37965133140863694
0.5826823307274216,0.6797122799566724,0.4242335386818443,0.6367826778858581
0.46117874015413163,0.5759022413583247,0.3476339456190467,0.5311987184090006
0.7788210841849601,1.0,0.5274054231643339,0.6619617512090168
0.43114803209999797,0.7458182992227025,0.2725936043832554,0.5162319223875247
0.6431667170568375,0.7907404777002209,0.3290471368133958,0.5424050037224691
0.4335033435424325,0.5976437595676748,0.26381273736595234,0.5686734565986025
0.3951286997423149,0.5042466480445986,0.1731272095626155,0.2577126542434025
0.38934114288344035,0.6026687290359094,0.24954045936803182,0.44839651801807956
0.6815192432462236,0.9196384124823354,0.21951268085175824,0.3055567376412609
0.3929415037813284,0.6374898020133213,0.13991319991666828,0.19100168752140456
0.43610880862523516,0.7787460528672978,0.2806445404074318,0.5693708359933793
0.47654453750702397,0.619182775153114,0.30072009718102266,0.597678343008354
0.3051612650019513,0.3884304887687955,0.1546424795552569,0.2401076362326613
0.3609459397831296,0.500912151641173,0.2038737573491467,0.3378617041784251
0.38543491086255666,0.5829364887462661,0.2518950040520179,0.4165056642938263
0.5016367652060363,0.7346831814749724,0.31772807607902864,0.5661002917028607
0.6433733945746182,0.8399307069729935,0.4171188171696468,0.8045158956051289
0.2635797075908033,0.3387563265140845,0.14765949557111302,0.21944986743430595
0.40368272886830525,0.6292383213209751,0.14892227902234845,0.2003191867633478
0.25192338445302265,0.3326582096345022,0.14316411090837722,0.2165833697733064
0.3744358669549548,0.522299077025271,0.19590386639575708,0.33461354841726176
0.24712741264808158,0.3558327817915885,0.15299306225701326,0.25284229352235943
0.777447504888436,1.0,0.3280169018652903,0.38266709198930204
0.5903953458619451,0.6733714845080554,0.4696891718378461,0.6319565692771032
0.4988964139327481,0.6892139053114908,0.1551059957272367,0.21568977069878859
0.6163969512495879,0.6450349370286772,0.5233971029263075,0.5631472983063719
0.4503265796569895,0.7000012522946168,0.17086498650126147,0.2485283522194136
0.31158171830027115,0.4549311661116373,0.15952325685363278,0.23213695530513667
