E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.89719626052362,0.7874929091168404,0.781021040289574
0.89719626052362,1.0,0.6998736616629023,0.7356508540970493
0.7874929091168404,0.6998736616629023,1.0,0.9069219909343269
0.781021040289574,0.7356508540970493,0.9069219909343269,1.0
