E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.8960669053601513,0.8568617449461571,0.8117167394146222
0.8960669053601513,1.0,0.7644684253806981,0.796480504130619
0.8568617449461571,0.7644684253806981,1.0,0.9151789763261963
0.8117167394146222,0.796480504130619,0.9151789763261963,1.0
