E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9103620469271955,0.8576536574499638,0.8338777423509293
0.9103620469271955,1.0,0.7038076681555496,0.7419763535605076
0.8576536574499638,0.7038076681555496,1.0,0.9413457816748134
0.8338777423509293,0.7419763535605076,0.9413457816748134,1.0
