E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.8719946379145915,0.8116231951545086,0.8178700243917432
0.8719946379145915,1.0,0.6279491974299699,0.6598763765461912
0.8116231951545086,0.6279491974299699,1.0,0.9357442195810445
0.8178700243917432,0.6598763765461912,0.9357442195810445,1.0
