efficiency_RDM,efficiency_RDM_FDH,efficiency_EAT,efficiency_EAT_FDH
0.30155310585599504,0.5852007469654529,0.08193641151183595,0.13360360360360324
0.5329782276879301,0.8749999998875,0.10827972574411948,0.1540404057026512
0.3325476218188651,0.6096906565656557,0.11053227636303675,0.16116636528028927
0.399844977910661,0.6955513784461153,0.11004486513728051,0.1962554339388295
0.3154201712227751,0.6249999999999997,0.12256070660791574,0.24500024493594486
0.3004921227187829,0.5902783445346116,0.14031209141370482,0.2469284188034062
0.7339180503976402,0.9885057471264368,0.24956572071833705,0.4734928454140279
0.5006489228327771,0.9545454545454455,0.10504233620325232,0.15046113639631842
0.4495992682813563,0.6924675357948029,0.2526512306528901,0.42694882831181236
0.40497955358864013,0.6575263504611331,0.094168093050219,0.16367018799220934
0.2498480018198732,0.5386770092652446,0.11616768663453048,0.1937113119532854
0.25078683828384285,0.3446816370339709,0.13645815879158185,0.2185116470830757
0.42569698342140283,0.7251243781094527,0.09617558899690737,0.14330922242314648
0.3520023133697381,0.6146413110698825,0.12884057397227933,0.2168501298100276
0.39449991573314125,0.7653061224489796,0.1030134501457487,0.14526678141135974
0.5040820676402549,0.8095238095238096,0.21601489098466897,0.2806858212241303
0.43650067614549615,0.8095238095238098,0.09145814061264956,0.13012645249487353
0.5569471328918718,0.8421052631578946,0.17616545494851144,0.31711387897211074
0.30534264940502154,0.468931234465617,0.07690085095568167,0.12476851851850379
0.36978499053189084,0.4795033359935066,0.09952282113310207,0.15387387387387386
0.6205354853309917,0.9640522875816994,0.464667303402022,0.6363636380148634
0.22074615406020115,0.4403777226357871,0.0712099182972783,0.12582829155862818
0.4276074238316785,0.6591269841269841,0.1375291072450493,0.2818914956011729
0.504232367754068,0.7104290991759024,0.1954616050864162,0.36755952380952384
0.6403688449930971,0.8841292134831461,0.2573913507217972,0.6
0.8481017551322232,1.0,0.3900566918477506,0.7916666666666666
0.31913827799439165,0.5446623093681917,0.08879314901261393,0.14544459430185674
0.2714535858466255,0.5089465859615588,0.10588194750440694,0.18792172739541124
0.239813191883687,0.42533936651583715,0.09557632596877563,0.1522655929120459
0.33216916123191953,0.7078124999996938,0.13234023675038786,0.1968862423842408
0.3814323507950077,0.8599931200550396,0.160773954125506,0.24678571428571727
0.40871403308471244,0.7292687908496731,0.08474321824091624,0.13278388278388276
0.7448556994328555,0.9169207350085468,0.5841165048125863,0.9146341463414633
0.36624871361100064,0.8,0.08791382312358076,0.1282487038199145
0.7186286719266214,0.9024390243902439,0.4867972196658328,0.6049382716048517
0.41786090198948145,0.6849468534846903,0.11106690239449679,0.17677703817488766
0.32729158650259915,0.5400641025641025,0.1873219439760263,0.2977011494252403
0.6534507818871791,0.798871063456833,0.5255836903137585,0.6089743589743222
0.32432352669866793,0.5667937898950554,0.08147487626023286,0.128248974008208
0.3682214116077751,0.5474537037037037,0.09677392124286033,0.16587301587299463
0.23516377363315155,0.4362554112554111,0.06337177970844965,0.11649659863945572
0.5971032851372452,0.7837665298677592,0.17615972989007578,0.2356459330143541
0.33241607031257847,0.5682795698924732,0.08065792440504804,0.12600303621774112
0.5612192591556573,0.7203389830508475,0.48383955021173586,0.534090909090909
0.7231328418485619,0.8823529428248752,0.5522612574099826,0.5715579710144927
0.3436442065775248,0.6808278867102313,0.14061134205661685,0.212629726674886
0.5483010749514828,0.7777777777777778,0.1730487822722957,0.2209821428571428
0.45294537439000426,0.577576307712079,0.2668230465716349,0.38538461538461466
0.3620842377129535,0.6180773249738767,0.21052125713355618,0.34503621245991845
0.2910077537881719,0.535118306351183,0.08444007000884457,0.1634510374953475
0.2927323544819336,0.6127450980392157,0.11261981301487445,0.17093793927752143
0.4494271094050363,0.827683615819209,0.13606879310154696,0.21574858757062132
0.4712234666286589,1.0,0.13390312139488358,0.1943027210884316
0.32212569439327743,0.5692041522491349,0.11848096760174753,0.220940145522314
0.22592806665671183,0.4880555555555557,0.07427743210244853,0.13034856755869306
0.25864036459629824,0.4739669802619447,0.09552931819728405,0.16159941438603853
0.22779113699253983,0.4692208462332301,0.09351876277996607,0.163566243194065
0.6348842180201938,1.0,0.16675013876398825,0.2608885017421603
0.36675270563904494,0.6323933265022047,0.13388489007856608,0.20614035087719262
0.24945956676634073,0.45422535211267556,0.08695483666850623,0.1509683098590584
0.5429392887601416,0.9384920634920635,0.2577933701027495,0.42592592592592593
0.5096372859837105,0.7982698961937716,0.14574638611064783,0.303333333333333
0.31617728517920296,0.5714285714285714,0.08598936957718739,0.15054563492052608
0.32287049277871893,0.5079365079365079,0.09351287261055496,0.16111438679245016
0.6373336276515221,0.7356770833333334,0.20478265491553604,0.5959429824561404
0.44946521480464996,0.7320675138502735,0.11004689300727288,0.18069320768278518
0.5204696215837565,0.7995495495495496,0.10591067851576674,0.15197368421051682
0.7401187045301016,0.9333333333333333,0.5182806954689161,0.5441176470587927
0.23035381154468715,0.3663398692810458,0.061260708041777745,0.11510942760942777
0.4964546418109502,0.6255411255411256,0.170354140092154,0.3073593073593074
0.3902984277448318,0.6720515891688412,0.09297895793617705,0.17815908592394558
0.6705055402404227,0.9770114942525975,0.10497023378065384,0.1691297224951016
0.2346266363907894,0.4322979426072209,0.08204518221147516,0.14527333131984188
0.3363110479469964,0.5746710526315789,0.07892078619931986,0.13729875106517864
0.25790292657143965,0.5066477272727273,0.10221440650728875,0.17159090909090913
0.47576232625084014,0.760236959664556,0.1008598043430109,0.21702126174776004
0.6091962526209729,1.0,0.1412580505579598,0.3374125874125872
0.28370313026187377,0.5317982456140352,0.07932086701141028,0.10904490828589497
0.5091934140660972,0.8461538461538461,0.1662639684065108,0.21634615384607603
0.27174517815185983,0.5367420978157948,0.08220454043086667,0.13103243670886067
0.6069101227754635,0.8483778643920994,0.21938366133475595,0.24499999999990918
0.3101630246084901,0.548260381593715,0.09646800779292386,0.1536503614344763
0.28217885809115595,0.4917276210379652,0.09287344062851899,0.1493358239933582
0.5248599277791289,0.8367346938775511,0.10394436086007974,0.17738095238094997
0.2669998940860925,0.4459325292990054,0.08525529837901447,0.13937512188874202
0.3912832347141416,0.6587301587301587,0.2835237385001045,0.5238095238095171
0.36888676033305867,0.6422397047397047,0.08445381030018861,0.16825396825396832
0.3402155866641141,0.5068493150684931,0.09799438470987698,0.18255131964809246
0.736783909014322,1.0,0.3556203366924151,0.5714285714285714
0.36248160650233796,0.5746317594834542,0.11107540517923642,0.18673290638439988
0.6840117914086414,0.78861787892872,0.1599992878859986,0.2738095238095237
0.7157887670611864,0.9297108673978066,0.20240985190572247,0.4041666666666621
0.3475852457967379,0.7475961538461513,0.14774424413969223,0.25721153846153855
0.4535670203773208,0.5954705684378504,0.26492081348798113,0.4424755214985101
0.3176404771751372,0.6458072589384233,0.16933272032270041,0.30015718075796016
0.3380670198501352,0.5075254203161179,0.10359163529093396,0.16893039049229563
0.46819833752105033,0.7323369565216699,0.10143962390061068,0.20999883122954666
0.6518950516006856,0.8947368421052323,0.14811543198311716,0.28272604588388195
0.39920231842420084,0.7847076330532208,0.11970986930427019,0.20021670380678214
0.4322999168554329,0.5268620268620269,0.2537460416158239,0.4469696969696262
0.7963333835603175,1.0,0.5074703241185783,0.6828911360489943
1.0,1.0,0.7856903582313758,1.0
1.0,1.0,1.0,1.0
0.3910596037772581,0.5242268041237113,0.22711227459532635,0.31952402714220396
1.0,1.0,0.36388712072989604,0.48611111111111116
1.0,1.0,0.6712032437394659,0.9831508527452433
0.3794511933311656,0.4719101123595506,0.23259113032920287,0.35353535353530396
1.0,1.0,0.9282433983926528,1.0
0.5562783012400456,0.8340909090909091,0.37146151458264764,0.5621589361915658
0.8868818627396,1.0,0.433628318584073,0.7538461538461538
0.687404227764213,0.9571428571428572,0.33479334676383044,0.48826816511268867
0.8390289289716909,1.0,0.6487750012152944,1.0
1.0,1.0,0.7903225806451613,0.7903225806451613
0.4994110136565659,0.6147727272727272,0.21499112961159772,0.29047638831109457
0.5184045727832145,0.6863095238095238,0.4607019820814444,0.5
0.6313867668168205,1.0,0.24927313510619709,0.3522727272727272
0.6203803089678532,0.85,0.39124575250606275,0.4837925168199033
0.38293088453630775,0.565,0.27188896815142516,0.4663192448030864
0.4251655657051624,0.6607142857142857,0.25300755982906786,0.36458333333333337
