E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9049341224578457,0.7814816764906262,0.8464466217285774
0.9049341224578457,1.0,0.615633997009937,0.7221286184163054
0.7814816764906262,0.615633997009937,1.0,0.9013593003173267
0.8464466217285774,0.7221286184163054,0.9013593003173267,1.0
