efficiency_RDM,efficiency_RDM_FDH,efficiency_EAT,efficiency_EAT_FDH
0.28278462235521507,0.4581653242317347,0.10408574941730708,0.20516129032258001
0.38429157761674615,0.8513071895424836,0.144017189631221,0.31893687707641194
0.3430130724579058,0.5806818181818181,0.2268561391001802,0.5488636363636363
0.3871359532568095,0.7160493827160493,0.11759015885387147,0.19330669330669326
0.2804947108722913,0.5505604288499026,0.15689596762685531,0.34064327485359236
0.17839047841034894,0.36822877299067747,0.06638482915378408,0.12286832541223436
0.28547961112269316,0.3792517006802709,0.09546382020927324,0.158994715622629
0.38038160708668256,0.5167464147877625,0.14017161933426547,0.3098086124401914
0.31916193939107296,0.5742623604465706,0.08558981982409342,0.15909091569363132
0.5728885107834741,0.7824754901960784,0.176090974423456,0.3748908338851621
0.553386564498306,0.6666666666666667,0.12927817298528832,0.33116883116883145
0.2765403331126559,0.6407451412503281,0.08287604628070966,0.14926289926276004
0.2946164591976137,0.5686553030303028,0.06776762063416064,0.1382113821138211
0.2401004751519995,0.43697205977907694,0.07709974206537407,0.14884259259259258
0.309811327177705,0.5295542635658868,0.08667650812257155,0.18581081081081074
0.2561841733909529,0.5626866733039391,0.06944585670366876,0.13056179775280885
0.29740991334868716,0.47966101694915253,0.11745074094432972,0.2535294117647058
0.3006127127708689,0.5256024096385543,0.1512552347926751,0.28594980784810264
0.40560685253039086,0.5777777777777777,0.06105828898019339,0.11305841924390236
0.31659791299324436,0.5538193538284879,0.1805805457272036,0.3493706761054918
0.28756082013232287,0.44037227214377406,0.1852140662951649,0.42793791574260065
0.5994075856414434,0.7987804878048781,0.07517208939753606,0.1308274158690954
0.25815733998363877,0.46455736803519043,0.09691284097461961,0.19779287753639307
0.6171504027956395,0.8070175438596491,0.29879564085631327,0.5729166666666666
0.5852291491142144,0.6785714285714286,0.28984904309264636,0.6607142857142857
0.3681525809795052,0.6193181818181817,0.08113035315610984,0.1583263246425568
0.3402848754419461,0.670826446735763,0.11374072164644522,0.21240601503759327
0.4825845611841205,0.6190476190476191,0.1284618030158834,0.3116978750262984
0.515986166287773,0.899717514124293,0.07187152530963603,0.13695652173903272
0.3128394312225222,0.557553143374039,0.11809925001091515,0.2959927138551022
0.40505769752162646,0.8069398301956421,0.24367540175550728,0.5097410759175482
0.32591802157592675,0.4821729957805907,0.08170671589381029,0.1306089776664281
0.20245998915454444,0.34397163120567376,0.07459979865113553,0.14400921658986177
0.42145863171230435,0.7536231884057971,0.2018234779525958,0.41600790513833985
0.6385055514729103,0.772321427635163,0.5187347536060829,0.5617283950617284
0.3034745512958945,0.4965116279069768,0.08210998247718859,0.15625
0.521821093381006,0.8240740740740741,0.15550385615136098,0.4298780487804874
0.49918087022842705,0.7987804878045726,0.06787660599726586,0.11803594351732993
0.33589027560222096,0.6828231292517006,0.07700086124297933,0.15638945233265722
0.3308701709048518,0.5091607581511526,0.1276587679647102,0.3124113475177298
0.41172200571111395,0.7301655251141417,0.19804504928566802,0.48047609454740814
0.33752156371684583,0.5348370927318296,0.10062762335219522,0.1703007518796762
0.24063867173165643,0.4512032085561497,0.09121512300464774,0.19946524064171056
0.5817564051119832,0.8076923076923077,0.10006722841594984,0.21616809116809044
0.3513592205036544,0.7373588877142642,0.3283432128885364,0.7845151116921059
0.22199792276058183,0.46280471648118715,0.09532263611348912,0.1847826086956521
0.42695199815662943,0.875,0.16718267966293676,0.4549999999998655
0.27454309556943435,0.49338624338618686,0.14325990870457417,0.26229501462420723
0.25935696958840115,0.43698597000483796,0.08252085348031157,0.14823458138221257
0.273198125395288,0.5313625941696691,0.13718239526413312,0.3197226606411281
0.3129636074749843,0.5562218890554722,0.21113563768840882,0.30717852393369327
0.36821318823311766,0.7821969696969732,0.19063283598842917,0.3804597701149417
0.5663538870009379,0.8656716417910447,0.21600894962234063,0.5495222405271829
0.5009276430257671,0.7011494252862303,0.14812092077860273,0.40781922525107606
0.39318682746125666,0.662022219769709,0.13354961676832267,0.2531234412806799
0.39808895568620495,0.5852564102564102,0.19566661881265746,0.29656862845108944
0.42111179627142836,0.9369918699186994,0.2457178913311695,0.580267565131392
0.3546519186212902,0.5686274509803921,0.08976149268015032,0.20005020080321145
0.5568576667771832,0.6422764227642276,0.27494459556547457,0.5449999999999999
0.6589372953287236,1.0,0.333119426122957,0.6743697478991597
0.62045884207569,0.7297008547008547,0.5912192055860228,0.7250000000000001
0.8271268639966172,1.0,0.5517665360001673,0.6818181818181819
0.31840634316146876,0.6503255208333334,0.1407650741964379,0.329411766278605
0.2762925528331416,0.5400313979793354,0.10415882406349453,0.21076320939334636
0.569293518172463,0.8125,0.303710772176198,0.5729166666666666
0.33413842822361906,0.5234794275489378,0.249180558060489,0.6153846153846154
0.19146273462718755,0.34078947538987814,0.06358841266846404,0.12106619641885175
0.4491240637208612,0.5857007575757448,0.1055261727611283,0.1911764705881871
0.22691587447717754,0.35547919053073607,0.057795096646052535,0.10961158656998449
0.4261989384553755,0.6086956538239021,0.09414261036632054,0.17890716968849496
0.22781460617778126,0.5154569892473114,0.06168288102046415,0.12499999999997757
0.2965002634051147,0.5280583613916802,0.14812662951378008,0.2954545487580862
0.20955827053614628,0.4527304292929293,0.08751627888141389,0.15617977528089932
0.4206921295729037,0.7733974358974359,0.13097112693574253,0.21754807857541225
0.3958703385115727,0.7035714285714285,0.1217215031379103,0.21250000000000013
0.42844037577457894,0.7830188679245282,0.27632091569204187,0.5147770050038997
0.4445548180497616,0.5980392156862744,0.1024477228321754,0.23766058147396674
0.5966211493340282,0.9166666666666666,0.09553299274926141,0.21879699248120277
0.4115166479216549,0.6108336108335631,0.0755989013390127,0.14671361502347402
0.33530034537651887,0.6435185185183869,0.12173178184557176,0.24774774774774744
0.3565592947047096,0.5285160575858251,0.22123673156842094,0.4904220779220779
0.6329391563194487,0.9540229885056704,0.3727238616165187,0.5689655188932863
0.35258264468731815,0.5842748800495163,0.12020291082240442,0.276723284983299
0.23553741719613508,0.453942520265291,0.06701156077763115,0.1258572887786371
0.5963428619641549,0.807017543859649,0.06915817013898806,0.20912698412698438
0.2873709819432091,0.5170502983802217,0.07876698558747275,0.1665601023017903
