E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9110480342846399,0.8709849452509207,0.816602531511023
0.9110480342846399,1.0,0.7376876953534884,0.767980308043552
0.8709849452509207,0.7376876953534884,1.0,0.8572176226205911
0.816602531511023,0.767980308043552,0.8572176226205911,1.0
