E_CR,E_NCR,E_NCRE,E_CRE
1.0,0.9342950653554666,0.8725527603147877,0.876402138699677
0.9342950653554666,1.0,0.7724183903802437,0.7819079785921371
0.8725527603147877,0.7724183903802437,1.0,0.9325425753407268
0.876402138699677,0.7819079785921371,0.9325425753407268,1.0
